screen_name,user_id,created_at,status_id,text,retweet_count,favorite_count,is_quote_status,quote_status_id,is_retweet,retweet_status_id,in_reply_to_status_status_id,in_reply_to_status_user_id,in_reply_to_status_screen_name,lang,source,media_id,media_url,media_url_expanded,urls,urls_display,urls_expanded,mentions_screen_name,mentions_user_id,symbols,hashtags,coordinates,place_id,place_type,place_name,place_full_name,country_code,country,bounding_box_coordinates,bounding_box_type
mayoredlee,234489403,2016-05-13T00:51:42Z,730923439515521024,"Kicked off #SFYouthJobsPlus with @UnitedWaySFBay to help young people find jobs, build confidence &amp; succeed https://t.co/oEN0WjT7Vv",7,15,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,730923437871370240,http://pbs.twimg.com/media/CiTC_oBUkAE_lwC.jpg,https://twitter.com/mayoredlee/status/730923439515521028/photo/1,NA,NA,NA,UnitedWaySFBay,752049348968611840,NA,SFYouthJobsPlus,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-05-13T00:20:04Z,730915480345550848,"Talked w community &amp; @sfbos about ongoing police reforms, violence prevention &amp; keeping all our residents safe https://t.co/iceIlxoCas",7,16,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,730915475224322048,http://pbs.twimg.com/media/CiS7wI2U4AA2zp0.jpg,https://twitter.com/mayoredlee/status/730915480345550848/photo/1,NA,NA,NA,sfbos,16887428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-05-12T05:37:16Z,730632918708588544,Go #Warriors! #DubNation advancing to Western Conference Finals! #StrengthInNumbers,4,22,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,Warriors DubNation StrengthInNumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-05-11T23:02:08Z,730533478081564672,"Met w community, members of @sfbos &amp; discussed making City more clean &amp; safe to improve quality of life for all https://t.co/mybDfttBFO",5,12,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,730533476454162432,http://pbs.twimg.com/media/CiNgU4iU4AAlvxg.jpg,https://twitter.com/mayoredlee/status/730533478081564672/photo/1,NA,NA,NA,sfbos,16887428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-05-11T17:37:17Z,730451727355236352,Rooting for #DraymondGreen on &amp; off court for leadership in creating opportunities for our youth in Bay Area &amp; beyond #NBACommunityAssist,31,27,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,DraymondGreen NBACommunityAssist,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-05-11T01:19:14Z,730205593084907520,Our City has a big heart! Thanks @NeighborNest for helping our most in need share in City’s prosperity #NestFest https://t.co/x6HxNlw9Zs,13,50,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,730205573698834432,http://pbs.twimg.com/media/CiI2GblUUAAnmcF.jpg,https://twitter.com/mayoredlee/status/730205593084907520/photo/1,NA,NA,NA,NeighborNest,2549011969,NA,NestFest,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-05-10T22:58:49Z,730170254102396928,"Investing $17.5M on comprehensive police reforms, violence prevention to build greater trust btwn police &amp; community https://t.co/VDml5YwOh7",13,29,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,730170252399509504,http://pbs.twimg.com/media/CiIV-dfUgAABGv7.jpg,https://twitter.com/mayoredlee/status/730170254102396929/photo/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-05-10T22:51:38Z,730168448068673536,"Working w community to improve transparency, accountability, training, more within @SFPD &amp; keep City safe https://t.co/hBWVbcdPnq",7,8,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,sfmayor.org/index.aspx?rec…,http://sfmayor.org/index.aspx?recordid=1151&page=846,SFPD,36183636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-05-10T06:09:13Z,729916181763612672,"Go #Warriors! And welcome back, MVP @StephenCurry30! #DubNation #StrengthInNumbers",4,21,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,StephenCurry30,42562446,NA,Warriors DubNation StrengthInNumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-05-10T04:40:40Z,729893898642849792,Excited to open @HillaryClinton #SF HQ &amp; be part of history to help elect the first woman President! #ImWithHer https://t.co/TPj3Gpd4ly,54,117,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,729893889943818240,http://pbs.twimg.com/media/CiEaoDHUUAATrpC.jpg,https://twitter.com/mayoredlee/status/729893898642849792/photo/1,NA,NA,NA,HillaryClinton,1339835893,NA,SF ImWithHer,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-05-09T21:52:49Z,729791256327426048,"Initial @TheJusticeDept feedback on @SFPD reforms: We're on right track, but room for improvement. We'll move fast. https://t.co/fmjb2zmDUg",4,2,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,sfmayor.org/index.aspx?rec…,http://sfmayor.org/index.aspx?recordid=1145&page=846,TheJusticeDept SFPD,73181712 36183636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-05-09T21:14:00Z,729781490708455424,"#SB50 was boon to Bay Area charities and #SF, and will help fund our libraries, street cleaning, public safety, more https://t.co/vi4eXWadbo",4,3,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,sfmayor.org/index.aspx?rec…,http://sfmayor.org/index.aspx?recordid=1143&page=846,NA,NA,NA,SB50 SF,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-05-09T21:05:23Z,729779321661886464,Applaud AG @LorettaLynch &amp; @TheJusticeDept for swift action against North Carolina for discriminationary law against transgender individuals,3,6,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,LorettaLynch TheJusticeDept,826086636979122177 73181712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-05-08T15:04:42Z,729326163269591040,"We’re at forefront of #PaidParentalLeave, women’s equity &amp; will do more. https://t.co/HI4GmLtngW #MothersDay #BayAreaWomen",5,8,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,bayareawomen.org,http://bayareawomen.org/,NA,NA,NA,PaidParentalLeave MothersDay BayAreaWomen,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-05-06T22:50:45Z,728718672080998400,"Dedicated #SF’s #24 cable car to Hall of Famer, #SFGiants legend &amp; #SF hero Willie Mays on his 85th bday #SayHey85 https://t.co/hoLQnW0qjr",67,184,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,728718654674591744,http://pbs.twimg.com/media/ChztwWkUYAA45EW.jpg,https://twitter.com/mayoredlee/status/728718672080998400/photo/1,NA,NA,NA,NA,NA,NA,SF SFGiants SF SayHey85,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-05-04T23:56:31Z,728010448910442496,Joining Mayors Against Discrimination to applaud @TheJusticeDept for issuing warning to North Carolina for Civil Rights Act violation #LGBT,5,8,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,TheJusticeDept,73181712,NA,LGBT,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-05-04T22:21:03Z,727986425472241664,We are administering ongoing comprehensive police reforms to increase safety for our City https://t.co/IluAP8y7ur,8,6,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,sfmayor.org/index.aspx?pag…,http://www.sfmayor.org/index.aspx?page=1069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-05-04T21:50:01Z,727978612591185920,"Talking to @SFPD Taraval Station officers about ongoing police reforms, accountability &amp; keeping City safe https://t.co/2eig3X5NzP",10,14,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,727978599081385984,http://pbs.twimg.com/media/ChpMrcpVIAAI1-L.jpg,https://twitter.com/mayoredlee/status/727978612591185920/photo/1,NA,NA,NA,SFPD,36183636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-05-03T23:02:24Z,727634444236902400,Touring Pier 80 shelter as #SF receives $4.5m from @HUDgov to house &amp; support our homeless residents https://t.co/Jh5J74mCMz,7,21,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,727634433197510656,http://pbs.twimg.com/media/ChkTqW0UkAAZY0a.jpg,https://twitter.com/mayoredlee/status/727634444236902400/photo/1,NA,NA,NA,HUDgov,19948202,NA,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-05-03T21:50:46Z,727616417252577280,Met w merchants on 3rd St in the Bayview to discuss how City can support small business #DreamSmallBiz https://t.co/JeVt3yUy55,8,21,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,727616408406753280,http://pbs.twimg.com/media/ChkDRLPUgAQm52P.jpg,https://twitter.com/mayoredlee/status/727616417252577280/photo/1,NA,NA,NA,NA,NA,NA,DreamSmallBiz,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-05-02T22:57:47Z,727270891164323840,Thanks to all #SF educators for helping our future innovators thrive #ThankATeacher #TeacherAppreciationWeek,4,6,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,SF ThankATeacher TeacherAppreciationWeek,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-05-02T22:26:58Z,727263139448819712,"As we work with @SFBOS &amp; community on City budget, residents will see even more investments to improve quality of life in every neighborhood",4,4,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,NA,NA,sfbos,16887428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-05-02T21:50:30Z,727253961317580800,"More investments in our infrastructure, libraries &amp; transportation are more investments in future of our families. https://t.co/ot8qm7JsaG",8,11,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,727253959895711744,http://pbs.twimg.com/media/Che5n5UUgAEQaR0.jpg,https://twitter.com/mayoredlee/status/727253961317580800/photo/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-05-02T21:37:43Z,727250741769826304,"My proposed May 1st budget invests in more library hours, Muni service &amp; infrastructure to help residents succeed https://t.co/Amb8Q8DD2J",4,5,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,sfmayor.org/index.aspx?rec…,http://www.sfmayor.org/index.aspx?recordid=1139&page=846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-05-01T22:35:07Z,726902799951269888,"Great game, @warriors! One game down. Keep it up! #StrengthInNumbers",2,17,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,warriors,26270913,NA,StrengthInNumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-04-30T18:30:37Z,726478880991645696,Supporting our neighborhood and independent bookstores on Independent #BookstoreDay &amp; every day https://t.co/P3D1MneU9m,11,27,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,726478868417126400,http://pbs.twimg.com/media/ChT4rojUoAAxl89.jpg,https://twitter.com/mayoredlee/status/726478880991645696/photo/1,NA,NA,NA,NA,NA,NA,BookstoreDay,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-04-29T23:26:41Z,726191001425993728,"Let’s keep our City clean, green and beautiful.  Happy #ArborDay! https://t.co/ESzT9S8bOo",12,17,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,726190999718895616,http://pbs.twimg.com/media/ChPy3eFUoAEGAbM.jpg,https://twitter.com/mayoredlee/status/726191001425993728/photo/1,NA,NA,NA,NA,NA,NA,ArborDay,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-04-29T18:04:13Z,726109851844108288,Thank you @POTUS for adopting smart policies &amp; technology to make guns safer #StopGunViolence @SmartTechFDN https://t.co/WpiOm89Co9,6,5,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,go.wh.gov/SvnSmM,http://go.wh.gov/SvnSmM,POTUS SmartTechFDN,822215679726100480 2167104162,NA,StopGunViolence,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-04-29T00:51:44Z,725850019295686656,Proud #SF community coming together to support 14yo Kaikea Ahuna. Tweet him a get well msg!  #WeAreRocketStrong https://t.co/0Qe87Ibwff,10,6,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,sftechdems.org/wearerocketstr…,http://www.sftechdems.org/wearerocketstrong,NA,NA,NA,SF WeAreRocketStrong,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-04-28T19:16:12Z,725765577956974592,"#SF’s favorite superhero is #Batkid, who saved Gotham City &amp; earned a key to our City &amp; hearts #NationalSuperheroDay https://t.co/ZPtMM1mYRJ",24,76,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,725765576895827968,http://pbs.twimg.com/media/ChJv8mkVEAAZy0T.jpg,https://twitter.com/mayoredlee/status/725765577956974593/photo/1,NA,NA,NA,NA,NA,NA,SF Batkid NationalSuperheroDay,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-04-28T18:27:11Z,725753240566927360,"Our continued HIV/AIDS funding provides hope to finding a cure, getting to zero &amp; bringing an end to this epidemic https://t.co/SW1BW9jAWB",2,7,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,sfmayor.org/index.aspx?rec…,http://www.sfmayor.org/index.aspx?recordid=1137&page=846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-04-28T17:22:15Z,725736899353042944,Join Mayor @LibbySchaaf and I at the Bay Area Women’s Summit on June 21 #BayAreaWomen https://t.co/ByUmiC4VdN,10,8,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,youtu.be/zuieBwfWoeg,https://youtu.be/zuieBwfWoeg,LibbySchaaf,2227281840,NA,BayAreaWomen,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-04-28T05:10:21Z,725552710750064640,Way to go #Warriors! Onward to 2nd Round Western Semis #NBAPlayoffs! #DubNation #StrengthInNumbers,11,23,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,Warriors NBAPlayoffs DubNation StrengthInNumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-04-27T23:49:48Z,725472042036785152,Big thanks to our @sfpublicworks employees who are improving the quality of life for #SF residents #PublicWorksWeek https://t.co/TeCfxSmTfI,6,13,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,725472040321347584,http://pbs.twimg.com/media/ChFk-hnU8AAJSKt.jpg,https://twitter.com/mayoredlee/status/725472042036785156/photo/1,NA,NA,NA,sfpublicworks,30321204,NA,SF PublicWorksWeek,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-04-27T23:19:18Z,725464368389959680,We will make sure all children and families have the opportunity to succeed and thrive in our City https://t.co/bVTzUO50B3,6,18,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,725464365944578048,http://pbs.twimg.com/media/ChFd_0VUoAAo77K.jpg,https://twitter.com/mayoredlee/status/725464368389959681/photo/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-04-27T23:06:50Z,725461232711421952,Announced $1.8M to continue support for unaccompanied minors legal defense bc all children deserve to be safe https://t.co/gDsk8Y7gPs,2,6,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,sfmayor.org/index.aspx?rec…,http://www.sfmayor.org/index.aspx?recordid=1135&page=846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-04-26T23:33:14Z,725105486710890496,"Congrats to 2015-16 @NBA Coach of the Year, @SteveKerr! Go #Warriors!  #DubNation",4,5,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,NA,NA,NBA SteveKerr,19923144 27529312,NA,Warriors DubNation,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-04-26T21:50:23Z,725079601987346432,Met w a formerly homeless resident Johnny on Sixth St today and talked about his experience from street to home https://t.co/FmQxG5td3K,12,21,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,725079600116588544,http://pbs.twimg.com/media/ChAADf7U4AAX1-Q.jpg,https://twitter.com/mayoredlee/status/725079601987346432/photo/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-04-26T21:25:17Z,725073288003735552,"City is providing exits from homelessness w Navigation Center &amp; supportive services, housing for our homeless. https://t.co/3BK1RpFQx5",5,8,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,725073286518820864,http://pbs.twimg.com/media/Cg_6T_8UUAAGORb.jpg,https://twitter.com/mayoredlee/status/725073288003735553/photo/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-04-26T21:20:15Z,725072018463404032,Welcomed Anthony &amp; Greta from Navigation Center to their new home &amp; supportive services at the Henry Hotel @ECS_SF https://t.co/0Y1IpmKoR5,7,17,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,725072016525529088,http://pbs.twimg.com/media/Cg_5KE2UkAA4eZz.jpg,https://twitter.com/mayoredlee/status/725072018463404033/photo/1,NA,NA,NA,ECS_SF,357745848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-04-26T20:31:15Z,725059690028261376,"Outraged &amp; disappointed of ignorant, hate-filled texts. Police reforms underway w @SFPD, @TheJusticeDept. This will never be tolerated in SF",78,144,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,NA,NA,SFPD TheJusticeDept,36183636 73181712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-04-25T21:47:13Z,724716418575532032,"Excited for conversation, action at #WomenUnited today. Looking forward to #BayAreaWomen Summit on 6/21 https://t.co/kyr9YZRUkW",7,13,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,bayareawomen.org,http://bayareawomen.org,NA,NA,NA,WomenUnited BayAreaWomen,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-04-24T22:22:18Z,724362858952187904,Go @Warriors! Keep the momentum going! #DubNation #StrengthInNumbers,9,19,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,warriors,26270913,NA,DubNation StrengthInNumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-04-22T21:01:34Z,723617768617201664,Thanks to Redding Elementary 2nd graders for City’s Climate Action performance #EarthDay @SFEnvironment https://t.co/cxiqdYQ91L,5,8,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,youtube.com/watch?v=7kq-k6…,https://www.youtube.com/watch?v=7kq-k6byE1s,SFEnvironment,38543346,NA,EarthDay,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-04-21T23:06:38Z,723286852346634240,"A legendary &amp; prolific artist has passed. In his honor, we will shower City Hall in #PurpleRain tonight...Rest in Peace, @Prince!",120,210,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,prince,3065429605,NA,PurpleRain,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-04-21T22:21:02Z,723275376890417152,Co-hosting Bay Area Women’s Summit with Mayor @LibbySchaaf in partnership @womensfoundca to support #BayAreaWomen https://t.co/AMyrF0Dd8L,6,5,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,sfmayor.org/index.aspx?pag…,http://sfmayor.org/index.aspx?page=846&recordid=1131&returnURL=%2findex.aspx,LibbySchaaf womensfoundca,2227281840 22844619,NA,BayAreaWomen,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-04-21T21:29:18Z,723262360371232768,Register for 6/21 Bay Area Women’s Summit at https://t.co/kyr9YZRUkW to create action &amp; support #BayAreaWomen. https://t.co/1g2Htd8TEs,5,7,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,723262358676631552,http://pbs.twimg.com/media/CgmLSIBU8AAXUFd.jpg,https://twitter.com/mayoredlee/status/723262360371232768/photo/1,NA,bayareawomen.org,http://bayareawomen.org,NA,NA,NA,BayAreaWomen,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-04-21T19:48:29Z,723236985574285312,Visiting with children &amp; caregivers using our world-class multicultural programs at our world-class @SFPublicLibrary https://t.co/xmO25drbNC,6,8,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,723236973582766080,http://pbs.twimg.com/media/Cgl0MhLUUAIUIDp.jpg,https://twitter.com/mayoredlee/status/723236985574285312/photo/1,NA,NA,NA,SFPublicLibrary,23100755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-04-21T19:40:08Z,723234883938619392,"Thx @Scott_Wiener for keeping #SF at forefront of supporting our families, parents &amp; children #PaidParentalLeave https://t.co/qxffu1Pnn0",3,5,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,723234876187512832,http://pbs.twimg.com/media/CglySbxUkAAuEkF.jpg,https://twitter.com/mayoredlee/status/723234883938619393/photo/1,NA,NA,NA,Scott_Wiener,26703365,NA,SF PaidParentalLeave,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-04-21T19:31:08Z,723232621132697600,Signed #PaidParentalLeave making #SF 1st City in US to offer fully paid parental leave for our working families https://t.co/fXQGqDwK22,12,24,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,723232619526148096,http://pbs.twimg.com/media/CglwPFDU0AUFCUa.jpg,https://twitter.com/mayoredlee/status/723232621132697600/photo/1,NA,NA,NA,NA,NA,NA,PaidParentalLeave SF,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-04-21T17:18:44Z,723199301027942400,Excited Harriet Tubman will now be the face of our U.S. $20 bill.  It’s a great advancement for women &amp; our nation!,3,2,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-04-21T16:40:35Z,723189702329663488,#SF is at the forefront of tackling climate change and our commitment has never been stronger #EarthDay https://t.co/YAUp09PaV6,12,19,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,723189700698103808,http://pbs.twimg.com/media/CglJM39U4AAldYI.jpg,https://twitter.com/mayoredlee/status/723189702329663488/photo/1,NA,NA,NA,NA,NA,NA,SF EarthDay,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-04-19T18:11:29Z,722487801933987840,Toured transformation progress of Civic Center Hotel Navigation Center to help homeless access services &amp; housing https://t.co/IYy15OMcjw,12,14,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,722487789204299776,http://pbs.twimg.com/media/CgbK0P4UYAQtRKk.jpg,https://twitter.com/mayoredlee/status/722487801933987840/photo/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-04-19T01:55:46Z,722242253301768192,We need a back to back win tonight! Let's go @warriors! #DubNation #StrengthInNumbers,10,21,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,warriors,26270913,NA,DubNation StrengthInNumbers,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-04-19T01:01:13Z,722228525244096512,"Thrilled to help open doors of new state-of-the-art Chinese Hospital for our community, our City &amp; our region https://t.co/Omgfmgta81",8,15,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,722228515966308352,http://pbs.twimg.com/media/CgXfAjzUUAArDfv.jpg,https://twitter.com/mayoredlee/status/722228525244096512/photo/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-04-19T00:53:06Z,722226483477872640,Talked to North Beach Citizens clients about new City department on homelessness &amp; how it will best serve them https://t.co/TH1jE20BGr,4,9,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,722226475697512448,http://pbs.twimg.com/media/CgXdJzNVIAAJoO9.jpg,https://twitter.com/mayoredlee/status/722226483477872640/photo/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-04-18T23:52:19Z,722211186511446016,"Kicking off celebration of 150 years of the San Francisco Fire Department, the best in the world! #SFFD150 https://t.co/X4IUsNfMW8",9,18,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,722211173341405184,http://pbs.twimg.com/media/CgXPPFfVIAE4uFE.jpg,https://twitter.com/mayoredlee/status/722211186511446016/photo/1,NA,NA,NA,NA,NA,NA,SFFD150,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-04-18T12:16:06Z,722035978286698496,"On this day, we mark the 110th anniversary of 1906 earthquake &amp; fire, recommitting ourselves to building a more resilient San Francisco",14,20,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2016-04-17T21:37:56Z,721814978068545536,Celebrating the heritage and pride of our Japanese community &amp; SF Japantown at the annual Cherry Blossom Festival https://t.co/n4XrOv0ntE,10,30,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,721814975753244672,http://pbs.twimg.com/media/CgRm5WdUUAAHv9U.jpg,https://twitter.com/mayoredlee/status/721814978068545536/photo/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
